slug,patreon_url,keywords_count,keywords_found,Graphtreon,Name,Category,Patrons,Earnings,Range,Is Nsfw,Facebook Likes,Twitter Followers,Youtube Subscribers,Youtube Videos,Youtube Views
capitalcultural,https://www.patreon.com/capitalcultural/overview,1,journalism,https://graphtreon.com/creator/capitalcultural,Capital Cultural,Video,4,37.87,month,0,5956,57,,,
ThinkingGood,https://www.patreon.com/ThinkingGood/overview,1,journalism,https://graphtreon.com/creator/ThinkingGood,THINKING GOOD,Video,6,117.14,month,0,811,62,6,59,443
klubbliv,https://www.patreon.com/klubbliv/overview,1,journalist,https://graphtreon.com/creator/klubbliv,Klubbliv,Writing,4,21.18,month,0,,,,,
accordingtomatthew,https://www.patreon.com/accordingtomatthew/overview,1,journalism,https://graphtreon.com/creator/accordingtomatthew,Matthew Facciani,Writing,4,8.94,month,0,7720,2539,30,10,11017
BlackBox_Stardrive,https://www.patreon.com/BlackBox_Stardrive/overview,1,reporting,https://graphtreon.com/creator/BlackBox_Stardrive,BlackBox For Stardrive1,Games,3,13.03,month,0,44,16,,,
naiveheart,https://www.patreon.com/naiveheart/overview,1,journalism,https://graphtreon.com/creator/naiveheart,Naive Heart,Writing,4,5.38,month,0,,,,,
RippleEffectPod,https://www.patreon.com/RippleEffectPod/overview,1,reporter,https://graphtreon.com/creator/RippleEffectPod,The Ripple Effect,Podcasts,4,21.95,month,0,,111,,,
mechadamashii,https://www.patreon.com/mechadamashii/overview,1,journalist,https://graphtreon.com/creator/mechadamashii,Ollie Barder,Games,4,33.44,month,0,2271,904,2535,228,9487497
joytripproject,https://www.patreon.com/joytripproject/overview,2,journalist;reporting,https://graphtreon.com/creator/joytripproject,James Edward Mills,Video,4,,creation,0,6469,2832,,,
williamramseyinvestigates,https://www.patreon.com/williamramseyinvestigates/overview,1,investigation,https://graphtreon.com/creator/williamramseyinvestigates,William Ramsey Investigates,Video,4,,month,0,,1530,9599,295,2409547
RonBWL,https://www.patreon.com/RonBWL/overview,1,reporter,https://graphtreon.com/creator/RonBWL,RonBWL,Video,3,29.91,month,0,,,27447,2976,31737199
dzieci,https://www.patreon.com/dzieci/overview,1,investigation,https://graphtreon.com/creator/dzieci,Dzieci Theatre,Video,4,19.81,month,0,1034,452,41,44,6481
mightycasey,https://www.patreon.com/mightycasey/overview,1,journalist,https://graphtreon.com/creator/mightycasey,Mighty Casey,Video,4,36.42,month,0,,6242,48,16,4211
HIStories,https://www.patreon.com/HIStories/overview,3,journalism;journalist;reporting,https://graphtreon.com/creator/HIStories,Between The Lines,,4,,month,0,,1517,,,
PolyTaku,https://www.patreon.com/PolyTaku/overview,1,journalism,https://graphtreon.com/creator/PolyTaku,PolyTaku,Games,3,3.68,month,0,58,371,,,
LizLazzara,https://www.patreon.com/LizLazzara/overview,1,journalism,https://graphtreon.com/creator/LizLazzara,Liz Lazzara,Video,4,19.43,month,0,329,1854,20,6,551
afroenby,https://www.patreon.com/afroenby/overview,1,journalism,https://graphtreon.com/creator/afroenby,Tylea Manning,Writing,4,,month,0,,313,14,8,453
rationalrise,https://www.patreon.com/rationalrise/overview,1,reporter,https://graphtreon.com/creator/rationalrise,The Rational Rise,Video,4,125.26,month,0,222,122,2018,145,85841
mustikhan,https://www.patreon.com/mustikhan/overview,2,journalism;journalist,https://graphtreon.com/creator/mustikhan,Ahmar Mustikhan,Writing,3,,month,0,7860,15403,202,67,35685
illink,https://www.patreon.com/illink/overview,1,journalism,https://graphtreon.com/creator/illink,ILL INK,Dance & Theater,4,49.5,month,0,,324,,,
einsatzfurpixel,https://www.patreon.com/einsatzfurpixel/overview,1,journalist,https://graphtreon.com/creator/einsatzfurpixel,EinSatz fÌ_r Pixel,Podcasts,4,10.32,month,0,,27,6,2,107
Narcotica,https://www.patreon.com/Narcotica/overview,1,journalist,https://graphtreon.com/creator/Narcotica,Narcotica,Podcasts,4,12.24,month,0,41,446,,,
aleapofdoubt,https://www.patreon.com/aleapofdoubt/overview,1,journalism,https://graphtreon.com/creator/aleapofdoubt,Nathan Dickey,Podcasts,4,21.27,month,0,,,,,
themysterytheory,https://www.patreon.com/themysterytheory/overview,1,investigation,https://graphtreon.com/creator/themysterytheory,The Mystery Theory,Video,4,,month,0,,,0,19,46912
syrianarchive,https://www.patreon.com/syrianarchive/overview,2,journalist;investigation,https://graphtreon.com/creator/syrianarchive,Syrian Archive,Video,4,107.33,month,0,2801,1784,,,
worldwithouthorizons,https://www.patreon.com/worldwithouthorizons/overview,1,reporting,https://graphtreon.com/creator/worldwithouthorizons,WWH Team,Comics,3,26.09,month,0,74941,1255,,,
TNEdReport,https://www.patreon.com/TNEdReport/overview,1,reporting,https://graphtreon.com/creator/TNEdReport,Andy Spears,,4,,month,0,575,6113,,,
EstroHaze,https://www.patreon.com/EstroHaze/overview,1,investigative,https://graphtreon.com/creator/EstroHaze,EstroHaze,Video,4,10.49,month,0,1983,,41,26,933
jesserobertcox,https://www.patreon.com/jesserobertcox/overview,1,reporting,https://graphtreon.com/creator/jesserobertcox,Jesse Robert Cox,Games,4,20.05,month,0,,13,956,6,5165
RubikonMagazin,https://www.patreon.com/RubikonMagazin/overview,1,journalism,https://graphtreon.com/creator/RubikonMagazin,Rubikon - Magazin fÌ_r die kritische Masse,,4,,month,0,24831,,,,
residualculture,https://www.patreon.com/residualculture/overview,1,journalism,https://graphtreon.com/creator/residualculture,Residual Culture Podcast,Podcasts,4,27.77,month,0,147,10,,,
spectralasylum,https://www.patreon.com/spectralasylum/overview,1,investigation,https://graphtreon.com/creator/spectralasylum,Spectral Asylum,Podcasts,4,20.87,month,0,125,794,1,0,0
SmallTownInvestigations,https://www.patreon.com/SmallTownInvestigations/overview,1,investigation,https://graphtreon.com/creator/SmallTownInvestigations,Small Town Investigations,,4,23.66,month,0,,,1685,130,19167
CBFreePress,https://www.patreon.com/CBFreePress/overview,1,reporting,https://graphtreon.com/creator/CBFreePress,Colonial Beach News,Video,4,,month,0,2299,,18,22,50710
kravmagasystems,https://www.patreon.com/kravmagasystems/overview,1,journalist,https://graphtreon.com/creator/kravmagasystems,Krav Maga Systems,Video,3,,month,0,6373,,279,18,71336
PostimusMaximus,https://www.patreon.com/PostimusMaximus/overview,2,journalism;investigation,https://graphtreon.com/creator/PostimusMaximus,PostimusMaximus,,3,19.61,month,0,,4593,,,
shoot,https://www.patreon.com/shoot/overview,2,journalism;journalist,https://graphtreon.com/creator/shoot,Shoot.,Music,3,,Photoessay,0,,1435,,,
TruthBarrier,https://www.patreon.com/TruthBarrier/overview,1,investigative,https://graphtreon.com/creator/TruthBarrier,The Truth Barrier,Podcasts,3,92.87,month,0,,1413,115,31,13302
haunts,https://www.patreon.com/haunts/overview,1,investigation,https://graphtreon.com/creator/haunts,Local Haunts,Video,3,,month,0,541,,666,8,16035
lededalekanata,https://www.patreon.com/lededalekanata/overview,2,journalism;journalist,https://graphtreon.com/creator/lededalekanata,Le DÌ©dale Kanata,Writing,2,120.99,month,0,671,3,,,
MaraJadeAssassin,https://www.patreon.com/MaraJadeAssassin/overview,1,journalism,https://graphtreon.com/creator/MaraJadeAssassin,Mara Jade,Video,3,,month,0,611,223,27,30,3427
Amyjsmithla,https://www.patreon.com/Amyjsmithla/overview,4,journalism;journalist;reporting;investigative,https://graphtreon.com/creator/Amyjsmithla,Amy J Smith,Video,3,30.16,month,0,1491,1550,,,
hyphenatedbeing,https://www.patreon.com/hyphenatedbeing/overview,1,journalist,https://graphtreon.com/creator/hyphenatedbeing,Hyphenated Being,,3,,month,0,,1074,,,
cubed,https://www.patreon.com/cubed/overview,1,journalism,https://graphtreon.com/creator/cubed,Cubed Gamers,Games,3,5.01,month,0,500,334,759,428,477612
davidmoriya,https://www.patreon.com/davidmoriya/overview,1,journalist,https://graphtreon.com/creator/davidmoriya,David Moriya,Photography,3,14.1,month,0,,,,,
brendonjobrien,https://www.patreon.com/brendonjobrien/overview,1,journalist,https://graphtreon.com/creator/brendonjobrien,Brendon O'Brien,Writing,3,12.4,month,0,1028,1037,,,
flommus,https://www.patreon.com/flommus/overview,1,journalism,https://graphtreon.com/creator/flommus,FLOMM!,Writing,2,3.61,month,0,1716,982,18,14,4157
inogart,https://www.patreon.com/inogart/overview,1,reporting,https://graphtreon.com/creator/inogart,INOGArt,Comics,3,9.76,month,0,387,142,37,21,692
wotdoglikego,https://www.patreon.com/wotdoglikego/overview,1,journalism,https://graphtreon.com/creator/wotdoglikego,WotDogLikeGo,Music,3,,month,0,153,,307,81,21623
eSportsNewsUK,https://www.patreon.com/eSportsNewsUK/overview,2,journalism;journalist,https://graphtreon.com/creator/eSportsNewsUK,Esports News UK,Video,3,40.57,month,0,895,3595,444,214,167692
HaloFollower,https://www.patreon.com/HaloFollower/overview,2,journalist;reporting,https://graphtreon.com/creator/HaloFollower,HaloFollower,Video,3,10.65,month,0,40501,36310,533925,903,91097275
altNews,https://www.patreon.com/altNews/overview,1,reporting,https://graphtreon.com/creator/altNews,Nathan Stolpman,Video,3,10.9,month,0,,242,37154,152,1820248
HybridNetwork,https://www.patreon.com/HybridNetwork/overview,1,journalism,https://graphtreon.com/creator/HybridNetwork,Hybrid Network,Video,3,,month,0,1612,2774,306879,4753,152211009
HappyMediums,https://www.patreon.com/HappyMediums/overview,1,investigation,https://graphtreon.com/creator/HappyMediums,The Happy Mediums (with Torrey and Kat),Video,3,,month,0,246,,,,
FiyahKitteh,https://www.patreon.com/FiyahKitteh/overview,1,journalist,https://graphtreon.com/creator/FiyahKitteh,FiyahKitteh,Writing,3,81.12,month,0,479,1393,2272,995,303420
LaxTon,https://www.patreon.com/LaxTon/overview,1,investigation,https://graphtreon.com/creator/LaxTon,LaxTon SpÌ¦kjÌ_gare,Video,3,3.07,month,0,,2970,89178,182,7700636
lynai,https://www.patreon.com/lynai/overview,2,journalist;reporting,https://graphtreon.com/creator/lynai,Lynai,Cosplay,3,,month,0,552,272,,,
basement2dot0,https://www.patreon.com/basement2dot0/overview,1,reporting,https://graphtreon.com/creator/basement2dot0,Basement2dot0,Games,3,18.62,month,0,,,7,10,768
thelightblueribbon,https://www.patreon.com/thelightblueribbon/overview,2,journalism;journalist,https://graphtreon.com/creator/thelightblueribbon,The Lightblue Ribbon,Writing,3,8.37,month,0,,,,,
ShaneOberlin,https://www.patreon.com/ShaneOberlin/overview,1,journalist,https://graphtreon.com/creator/ShaneOberlin,Shane M. Oberlin,Writing,3,147.42,month,0,,35,1,3,50
lostandfoundcomic,https://www.patreon.com/lostandfoundcomic/overview,1,investigation,https://graphtreon.com/creator/lostandfoundcomic,Matt Milligan,Comics,3,19.54,month,0,33,144,,,
ayahuascaMagic,https://www.patreon.com/ayahuascaMagic/overview,1,investigation,https://graphtreon.com/creator/ayahuascaMagic,Scott Turner,Video,3,7.62,month,0,,7,2009,161,181976
forgotteniowa,https://www.patreon.com/forgotteniowa/overview,1,journalism,https://graphtreon.com/creator/forgotteniowa,Forgotten Iowa,,3,5.23,month,0,,,,,
oceanspirit,https://www.patreon.com/oceanspirit/overview,1,reporting,https://graphtreon.com/creator/oceanspirit,Ocean Spirit,Video,3,56.01,month,0,681,,14,44,3362
rustafied,https://www.patreon.com/rustafied/overview,1,journalism,https://graphtreon.com/creator/rustafied,Rustafied,Adult Games,3,9.44,month,1,,20584,15000,121,1492745
tvshowpatrol,https://www.patreon.com/tvshowpatrol/overview,1,journalism,https://graphtreon.com/creator/tvshowpatrol,TV Show Patrol,Video,3,19.59,month,0,2434,9886,221248,137,43549296
anabelschunke,https://www.patreon.com/anabelschunke/overview,2,journalism;journalist,https://graphtreon.com/creator/anabelschunke,Anabel Schunke,,3,14.4,month,0,,15723,,,
shahshahid,https://www.patreon.com/shahshahid/overview,1,journalism,https://graphtreon.com/creator/shahshahid,Shah Shahid,Video,3,10.29,month,0,,486,,,
podcastbroadcast,https://www.patreon.com/podcastbroadcast/overview,1,journalism,https://graphtreon.com/creator/podcastbroadcast,Brittany Jezouit,Podcasts,3,1.89,month,0,,1330,,,
greenactionnews,https://www.patreon.com/greenactionnews/overview,4,journalism;journalist;reporter;reporting,https://graphtreon.com/creator/greenactionnews,GreenActionNews,Podcasts,3,5.29,month,0,1612,346,,,
elenorhellis,https://www.patreon.com/elenorhellis/overview,1,investigation,https://graphtreon.com/creator/elenorhellis,Elenor Hellis,Adult Video,3,23.05,month,1,,,,,
MusicTechKids,https://www.patreon.com/MusicTechKids/overview,1,journalist,https://graphtreon.com/creator/MusicTechKids,MusicTech Kids,Music,3,,month,0,32,,69104,357,23153113
loadscreen,https://www.patreon.com/loadscreen/overview,2,journalism;journalist,https://graphtreon.com/creator/loadscreen,LoadScreen,Games,3,14.4,Month to month operations (we're so hungry) ,0,1213,665,,,
thomasbaier,https://www.patreon.com/thomasbaier/overview,1,journalism,https://graphtreon.com/creator/thomasbaier,Thomas Baier,,3,6.3,,0,,197,480,74,146403
magentaceiba,https://www.patreon.com/magentaceiba/overview,1,journalist,https://graphtreon.com/creator/magentaceiba,Magenta Ceiba,Video,3,120.44,month,0,,297,9,5,962
thecomicscomic_lastthingsfirst,https://www.patreon.com/thecomicscomic_lastthingsfirst/overview,1,reporter,https://graphtreon.com/creator/thecomicscomic_lastthingsfirst,Sean L. McCarthy,Podcasts,3,32.4,week,0,1460,10356,1276,118,1494500
THECONSPIRACYFACTOR,https://www.patreon.com/THECONSPIRACYFACTOR/overview,1,investigation,https://graphtreon.com/creator/THECONSPIRACYFACTOR,THE CONSPIRACY FACTOR,Video,3,4.44,month,0,,,68491,210,32007590
Necko,https://www.patreon.com/Necko/overview,1,investigation,https://graphtreon.com/creator/Necko,California Carter,Video,3,11.23,month,0,,,96,51,5579
mufon,https://www.patreon.com/mufon/overview,1,investigative,https://graphtreon.com/creator/mufon,MUFON,Video,3,63,article,0,2324,1929,1324,35,45193
bobhanshaw,https://www.patreon.com/bobhanshaw/overview,1,journalist,https://graphtreon.com/creator/bobhanshaw,Bob Hanshaw,Music,3,3.6,article,0,162,,,,
collinmaessen,https://www.patreon.com/collinmaessen/overview,1,reporting,https://graphtreon.com/creator/collinmaessen,Collin Maessen,Video,3,29.7,month,0,70,524,1444,98,182656
plussone,https://www.patreon.com/plussone/overview,1,journalist,https://graphtreon.com/creator/plussone,Rachael Perrotta,Video,3,29.39,month,0,,8596,,,
jointhesaga,https://www.patreon.com/jointhesaga/overview,2,journalist;reporter,https://graphtreon.com/creator/jointhesaga,Wes Platt,Games,3,26.16,month,0,225,3297,4,12,2326
Macktion,https://www.patreon.com/Macktion/overview,1,reporter,https://graphtreon.com/creator/Macktion,Macktion,Video,3,2.7,,0,,302,3192,461,2233264
WinchellStoryWorks,https://www.patreon.com/WinchellStoryWorks/overview,1,journalist,https://graphtreon.com/creator/WinchellStoryWorks,Tracy Winchell,Podcasts,3,,month,0,303,249,,,
farbcafe,https://www.patreon.com/farbcafe/overview,1,journalist,https://graphtreon.com/creator/farbcafe,Julia from farbcafe.de,Writing,3,2.94,month,0,2213,420,449,54,69289
colleenkennedy,https://www.patreon.com/colleenkennedy/overview,1,journalism,https://graphtreon.com/creator/colleenkennedy,Colleen Kennedy,,3,9.63,month,0,,1149,,,
edwardwillett,https://www.patreon.com/edwardwillett/overview,2,journalist;reporter,https://graphtreon.com/creator/edwardwillett,Edward Willett,Writing,3,13.27,month,0,1164,1292,34,13,16867
because,https://www.patreon.com/because/overview,1,journalist,https://graphtreon.com/creator/because,Nicole Brydson,,3,94.5,edition,0,,811,,,
utahpoliticohub,https://www.patreon.com/utahpoliticohub/overview,4,journalism;journalist;reporting;investigative,https://graphtreon.com/creator/utahpoliticohub,Utah Politico Hub,Writing,3,,month,0,903,2149,9,20,867
AOTProjectSalon,https://www.patreon.com/AOTProjectSalon/overview,1,journalist,https://graphtreon.com/creator/AOTProjectSalon,AOT Project Salon,Video,3,26.7,month,0,174,54,,,
strongherpodcast,https://www.patreon.com/strongherpodcast/overview,2,reporting;investigative,https://graphtreon.com/creator/strongherpodcast,StrongHer Podcast,Video,3,27,month,0,25,,,,
bcdt,https://www.patreon.com/bcdt/overview,1,journalism,https://graphtreon.com/creator/bcdt,john@askthedogguy.com,Podcasts,3,,Ask the Dog Guy's The Dog Shouter Podcast,0,,87,,,
OC_Breeze,https://www.patreon.com/OC_Breeze/overview,1,reporting,https://graphtreon.com/creator/OC_Breeze,Orange County Breeze,,3,9.36,month,0,922,26647,,,
hammerschmitt,https://www.patreon.com/hammerschmitt/overview,1,journalist,https://graphtreon.com/creator/hammerschmitt,Marcus Hammerschmitt,Photography,3,146.33,month,0,,,558,25,998769
scottmalt,https://www.patreon.com/scottmalt/overview,1,investigative,https://graphtreon.com/creator/scottmalt,Scott Malthouse,Games,3,31.5,project,0,,1530,,,
highlandarrow,https://www.patreon.com/highlandarrow/overview,1,journalism,https://graphtreon.com/creator/highlandarrow,Highland Arrow,Games,3,7.66,month,0,,875,,,
jellerbrock,https://www.patreon.com/jellerbrock/overview,1,journalism,https://graphtreon.com/creator/jellerbrock,Josh Ellerbrock,Podcasts,3,18,,0,3,,,,
wasatchmagazine,https://www.patreon.com/wasatchmagazine/overview,1,journalist,https://graphtreon.com/creator/wasatchmagazine,Wasatch Magazine,Magazine,3,7.47,month,0,520,436,,,
OddRexStudiosQS,https://www.patreon.com/OddRexStudiosQS/overview,1,journalist,https://graphtreon.com/creator/OddRexStudiosQS,Jack Albert,Video,3,31.5,Episode,0,98,230,14,7,1590
RhymesMediaGroup,https://www.patreon.com/RhymesMediaGroup/overview,1,journalism,https://graphtreon.com/creator/RhymesMediaGroup,Rhymes Media Group,Video,3,,month,0,358,,208,5,46355
